critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.0052740573883057,0.02879650890827179,0.14688032865524292,-0.13851997256278992,1.4675748348236084,3.1580517292022705,2.9413909912109375,0.21666082739830017,0.4981401562690735,0
2.9957423210144043,-39.456329345703125,-2.8885514736175537,-40.391300201416016,0.6187661290168762,39.58506393432617,0.11137869954109192,39.47368621826172,0.3676481246948242,10000
0.5724791288375854,-59.486759185791016,0.3904651403427124,-63.90961456298828,0.5720664262771606,59.536983489990234,0.1872909814119339,59.349693298339844,0.3210274577140808,20000
0.6858963966369629,-62.148616790771484,-3.6569385528564453,-78.06834411621094,0.5135160684585571,62.11339569091797,0.23577740788459778,61.87761688232422,0.3124420940876007,30000
0.9040697813034058,-62.288551330566406,-1.1087868213653564,-86.23654174804688,0.5342836380004883,62.369422912597656,0.3031907379627228,62.06623077392578,0.3325289189815521,40000
0.682269811630249,-60.222023010253906,-12.323083877563477,-90.20157623291016,0.5453058481216431,60.03050231933594,0.2935948967933655,59.736907958984375,0.33117228746414185,50000
0.6583281755447388,-58.21295928955078,0.0882720947265625,-90.37542724609375,0.5192422270774841,58.190589904785156,0.2949553430080414,57.895633697509766,0.2949681282043457,60000
0.4549524188041687,-59.673858642578125,0.23866426944732666,-86.70816040039062,0.5398722887039185,59.40938949584961,0.28392335772514343,59.125465393066406,0.2986936569213867,70000
0.8918144702911377,-58.25410461425781,0.10427069664001465,-91.44207000732422,0.5219517946243286,57.89210891723633,0.2895631790161133,57.60254669189453,0.2880731225013733,80000
0.4807831346988678,-58.50706100463867,-0.1751706898212433,-89.68541717529297,0.49670785665512085,58.43849563598633,0.2798728942871094,58.15862274169922,0.2889048457145691,90000
0.9191076755523682,-61.11366271972656,1.6892595291137695,-92.63163757324219,0.5435555577278137,61.04147720336914,0.3309471011161804,60.71052932739258,0.3003503680229187,100000
0.627210259437561,-59.95315933227539,-1.1206064224243164,-95.37850952148438,0.49794721603393555,59.728084564208984,0.2893217206001282,59.43876266479492,0.2662672996520996,110000
0.5416263341903687,-60.045921325683594,-13.693568229675293,-87.78663635253906,0.5504372715950012,60.05487060546875,0.29797980189323425,59.75688934326172,0.28501251339912415,120000
0.6165976524353027,-62.258506774902344,1.651707649230957,-90.34940338134766,0.4990708529949188,62.153629302978516,0.22894805669784546,61.9246826171875,0.24548353254795074,130000
0.4494163990020752,-63.37074661254883,0.7403519153594971,-94.3592300415039,0.479782372713089,63.30594253540039,0.23910900950431824,63.06683349609375,0.24462246894836426,140000
0.4508671462535858,-64.0912094116211,-0.47556376457214355,-89.02928161621094,0.4868023097515106,63.93440246582031,0.25595206022262573,63.67845153808594,0.25031009316444397,150000
0.8395127058029175,-62.67519760131836,0.0264127254486084,-88.74439239501953,0.5089622735977173,62.65989303588867,0.24268141388893127,62.417213439941406,0.26045647263526917,160000
1.1110291481018066,-63.984703063964844,0.6633666157722473,-93.59135437011719,0.5204740166664124,63.908329010009766,0.24827349185943604,63.660057067871094,0.2538835406303406,170000
0.8907400369644165,-62.8657112121582,-0.1597980260848999,-96.9875717163086,0.4845128655433655,62.7529411315918,0.26345282793045044,62.48948669433594,0.24814757704734802,180000
0.4895329475402832,-65.18260192871094,0.09499984979629517,-98.5992660522461,0.45517396926879883,65.03703308105469,0.2494400292634964,64.78759002685547,0.2526211738586426,190000
0.576990008354187,-63.542755126953125,1.2294557094573975,-97.53590393066406,0.4990467429161072,63.4652214050293,0.2677341103553772,63.197486877441406,0.2556620240211487,200000
0.562814474105835,-63.58868408203125,-2.6433756351470947,-91.96269226074219,0.4978598356246948,63.32846450805664,0.25906771421432495,63.06939697265625,0.28839829564094543,210000
0.5846262574195862,-61.76459884643555,1.151841640472412,-99.7596206665039,0.46650174260139465,61.736602783203125,0.2556508183479309,61.480953216552734,0.24569976329803467,220000
0.3631105422973633,-65.1552734375,1.2284047603607178,-100.06999969482422,0.5037294626235962,65.10205841064453,0.24657371640205383,64.85548400878906,0.2838679552078247,230000
0.612056314945221,-64.57766723632812,-15.280110359191895,-99.25206756591797,0.4748894274234772,64.52188873291016,0.2409319281578064,64.28096008300781,0.24284835159778595,240000
0.6408252716064453,-66.78644561767578,-5.955620765686035,-96.64642333984375,0.4720172882080078,66.6998519897461,0.2406419813632965,66.45921325683594,0.26073700189590454,250000
0.5067850351333618,-63.563438415527344,0.25977781414985657,-97.06248474121094,0.494672566652298,63.5182991027832,0.27373796701431274,63.24456024169922,0.24815091490745544,260000
0.9400392770767212,-62.64259338378906,0.33507683873176575,-96.93922424316406,0.4335376024246216,62.61259841918945,0.26105791330337524,62.351539611816406,0.2422313541173935,270000
0.6147533655166626,-65.00981140136719,-0.9529255032539368,-100.33932495117188,0.48750773072242737,64.80583953857422,0.2315140664577484,64.57432556152344,0.23476426303386688,280000
0.6350885629653931,-63.879058837890625,-0.23167377710342407,-98.0702896118164,0.450969398021698,63.65062713623047,0.26161473989486694,63.38901138305664,0.24485579133033752,290000
1.3659446239471436,-65.38005065917969,-0.5637921094894409,-98.35533142089844,0.49241572618484497,65.1785659790039,0.2543056905269623,64.92426300048828,0.2398812621831894,300000
0.3920341730117798,-65.30461120605469,-16.894685745239258,-98.24927520751953,0.4472619891166687,65.28284454345703,0.25985002517700195,65.02299499511719,0.2312578558921814,310000
0.443575918674469,-63.69358825683594,0.32616084814071655,-97.64261627197266,0.4270341098308563,63.616798400878906,0.25491100549697876,63.36188888549805,0.22983868420124054,320000
0.77471524477005,-64.96710205078125,-1.3588651418685913,-97.87351989746094,0.5132651329040527,64.92168426513672,0.26040199398994446,64.66128540039062,0.23759916424751282,330000
0.8302223682403564,-64.89871215820312,0.26747286319732666,-101.15458679199219,0.450423002243042,64.86876678466797,0.2623927593231201,64.60637664794922,0.23808686435222626,340000
