critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
0.997760534286499,0.004546919837594032,0.17761337757110596,-0.10313927382230759,1.5194247961044312,10.08504581451416,9.856245040893555,0.2288011610507965,0.4912949204444885,0
0.3523424565792084,-38.80537414550781,-0.18527714908123016,-40.3457145690918,0.5413374900817871,39.0444221496582,0.32129889726638794,38.723121643066406,0.25236713886260986,10000
1.1031779050827026,-58.97087097167969,0.1298944354057312,-63.66862869262695,0.4769707918167114,59.063541412353516,0.31714287400245667,58.74639892578125,0.21268188953399658,20000
0.5958317518234253,-63.234554290771484,0.08251217007637024,-77.81452178955078,0.4697304964065552,63.4130744934082,0.3318283259868622,63.08124542236328,0.18408483266830444,30000
0.479932576417923,-67.59568786621094,0.17714983224868774,-85.63678741455078,0.4159495234489441,67.72322082519531,0.32466843724250793,67.39855194091797,0.19808745384216309,40000
0.5724958181381226,-73.20365142822266,0.011775612831115723,-89.74335479736328,0.46615564823150635,73.37059020996094,0.33711180090904236,73.03347778320312,0.18847012519836426,50000
0.5721684694290161,-73.48042297363281,-0.3306187093257904,-92.67964935302734,0.43719184398651123,73.58588409423828,0.305042028427124,73.28084564208984,0.19511312246322632,60000
0.6249350905418396,-73.3954849243164,0.14961037039756775,-94.72806549072266,0.4766305088996887,73.37834167480469,0.312967449426651,73.06537628173828,0.1808091253042221,70000
0.8216995596885681,-73.19816589355469,0.18744225800037384,-96.2418441772461,0.4025961756706238,73.35812377929688,0.27219918370246887,73.08592224121094,0.15260274708271027,80000
0.47953149676322937,-76.6458511352539,-0.1728067398071289,-97.244384765625,0.42142176628112793,76.66099548339844,0.2657829821109772,76.39521026611328,0.17122337222099304,90000
0.4660024344921112,-75.41187286376953,-0.1774795949459076,-98.08753204345703,0.45635029673576355,75.50948333740234,0.36194366216659546,75.14753723144531,0.16287052631378174,100000
0.3975912034511566,-74.36399841308594,-0.3468264937400818,-98.83740234375,0.4392237663269043,74.46158599853516,0.274499773979187,74.18708801269531,0.16015812754631042,110000
0.5603526830673218,-76.73899841308594,-6.106527805328369,-99.30123901367188,0.4425627589225769,76.86853790283203,0.3728523850440979,76.49568176269531,0.17937378585338593,120000
0.47763413190841675,-76.02359008789062,-0.17820709943771362,-99.62574005126953,0.4271408021450043,75.97630310058594,0.3184412717819214,75.6578598022461,0.1541067361831665,130000
0.678626537322998,-76.55043029785156,-0.046630412340164185,-100.02409362792969,0.4363279938697815,76.64381408691406,0.3242008686065674,76.31961059570312,0.18101736903190613,140000
0.6860173940658569,-77.79633331298828,-0.31374019384384155,-100.19744873046875,0.44438380002975464,77.82905578613281,0.286900132894516,77.54215240478516,0.16319286823272705,150000
0.5222293138504028,-77.46490478515625,-0.1525927484035492,-100.34520721435547,0.3740914463996887,77.62848663330078,0.28953105211257935,77.33895874023438,0.16496820747852325,160000
