critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.0052740573883057,0.02879650890827179,0.14688032865524292,-0.13851997256278992,1.4675748348236084,10.021297454833984,9.804636001586914,0.21666082739830017,0.4981401562690735,0
2.546483039855957,-39.44687271118164,-2.940946102142334,-40.30019760131836,0.6187661290168762,39.83432388305664,0.34349218010902405,39.4908332824707,0.36642614006996155,10000
1.333756685256958,-62.41022491455078,0.9046660661697388,-64.01709747314453,0.5720664262771606,62.66917037963867,0.2850358486175537,62.38413619995117,0.3094217777252197,20000
0.7315289974212646,-76.38825988769531,-11.3912992477417,-78.38143157958984,0.5135160684585571,76.63138580322266,0.28122609853744507,76.35015869140625,0.2803766131401062,30000
1.0910885334014893,-82.53041076660156,-0.7076262831687927,-86.9640884399414,0.5342836380004883,82.78423309326172,0.30812111496925354,82.47611236572266,0.2768005132675171,40000
2.173696517944336,-86.18696594238281,-1.0225768089294434,-92.13606262207031,0.5453058481216431,86.42920684814453,0.30549490451812744,86.12371063232422,0.2729533016681671,50000
1.8696925640106201,-88.12910461425781,-0.04779618978500366,-94.70340728759766,0.5192422270774841,88.33428955078125,0.28192049264907837,88.0523681640625,0.24255040287971497,60000
1.3617582321166992,-88.05130767822266,0.30931800603866577,-96.31315612792969,0.5398722887039185,88.20511627197266,0.3414844870567322,87.86363220214844,0.2394251525402069,70000
1.60576331615448,-86.56257629394531,0.07288956642150879,-96.94373321533203,0.5219517946243286,86.576171875,0.35891473293304443,86.21725463867188,0.23367412388324738,80000
1.5568630695343018,-86.0134506225586,0.15478622913360596,-97.164306640625,0.49670785665512085,86.1279525756836,0.3637342154979706,85.76422119140625,0.23913869261741638,90000
1.8669288158416748,-84.21524047851562,1.784247875213623,-97.27908325195312,0.5435555577278137,84.5502700805664,0.49280571937561035,84.05746459960938,0.2480747550725937,100000
3.019164562225342,-82.04209899902344,-0.1462951898574829,-97.59247589111328,0.5157195329666138,82.2153549194336,0.3774208128452301,81.83793640136719,0.20753145217895508,110000
1.4065625667572021,-82.63860321044922,-11.987411499023438,-97.6744613647461,0.5288971066474915,82.90821075439453,0.396629273891449,82.51158142089844,0.22804534435272217,120000
1.109287142753601,-82.62001037597656,0.7234110832214355,-97.56082916259766,0.5340578556060791,82.75093078613281,0.37116721272468567,82.3797607421875,0.22624360024929047,130000
0.8464463353157043,-82.07003784179688,-0.20283079147338867,-97.375244140625,0.4995432496070862,82.24044799804688,0.32448455691337585,81.91596221923828,0.21886596083641052,140000
