critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
0.9861232042312622,0.005994490347802639,0.14961576461791992,-0.15920165181159973,129.6654510498047,0.18142101168632507,132.67291259765625,-3.188882827758789,0.4422430098056793,5.654417991638184,0.9997000694274902,0
0.6030519604682922,-38.48555374145508,-0.04757288098335266,-40.0776252746582,60.39963912963867,38.55236053466797,13.136796951293945,8.710480690002441,0.043789319694042206,0.2840672731399536,3.085606336593628,10000
1.90724515914917,-60.95777130126953,0.323781818151474,-63.463470458984375,81.05661010742188,61.04704284667969,12.51412582397461,7.495441913604736,0.04171375185251236,-0.059157632291316986,3.112521171569824,20000
6.7319207191467285,-70.73746490478516,-0.01060757040977478,-77.1585922241211,89.83650207519531,70.50674438476562,11.42178726196289,7.907976150512695,0.0380726233124733,0.01227478589862585,3.124671459197998,30000
7.880405426025391,-56.92909240722656,0.5458940267562866,-76.9727783203125,77.5988998413086,56.30751419067383,13.248563766479492,8.042826652526855,0.044161878526210785,0.0497424490749836,3.1578528881073,40000
3.095097541809082,-49.89942932128906,0.7488193511962891,-70.13249206542969,68.86851501464844,49.49828338623047,11.073875427246094,8.296359062194824,0.036912910640239716,-0.43322068452835083,3.1426401138305664,50000
1.8150572776794434,-48.85686492919922,0.3120705485343933,-65.66131591796875,70.77149200439453,48.695865631103516,14.146946907043457,7.928682804107666,0.04715648293495178,-0.24567252397537231,3.1561458110809326,60000
3.1843154430389404,-45.96312713623047,0.3242108225822449,-64.3453598022461,66.8804702758789,45.66865539550781,13.295260429382324,7.916557312011719,0.04431753605604172,0.4742356836795807,3.1516597270965576,70000
2.549414873123169,-45.475502014160156,0.19747523963451385,-64.73472595214844,65.39844512939453,44.939964294433594,12.749493598937988,7.708986759185791,0.04249831289052963,-0.7769292593002319,3.1298766136169434,80000
1.7974995374679565,-46.491085052490234,0.05004283785820007,-64.7375717163086,67.39631652832031,45.904701232910156,14.060104370117188,7.431508541107178,0.0468670129776001,0.11952623724937439,3.148444652557373,90000
2.700653553009033,-44.66133117675781,0.4089753031730652,-64.41514587402344,65.07481384277344,44.08723449707031,13.73936939239502,7.248210906982422,0.04579789936542511,0.4535534083843231,3.1325020790100098,100000
4.827971935272217,-44.83766174316406,0.6867524981498718,-65.2546615600586,65.06204986572266,44.371315002441406,12.47960090637207,8.211130142211914,0.041598670184612274,-0.2402939796447754,3.129032611846924,110000
2.31752610206604,-44.40243911743164,0.11666569113731384,-62.05411911010742,66.06755828857422,43.9261589050293,13.887092590332031,8.25430965423584,0.046290311962366104,-0.41637757420539856,3.143918752670288,120000
2.6907052993774414,-44.695045471191406,0.12665362656116486,-63.247589111328125,64.31932830810547,44.09336471557617,12.277273178100586,7.94869327545166,0.04092424362897873,0.37305665016174316,3.1276869773864746,130000
2.163421630859375,-43.402992248535156,0.8421899676322937,-64.80583953857422,63.610572814941406,42.66410827636719,12.83830451965332,8.108163833618164,0.04279434680938721,0.3664170205593109,3.136045217514038,140000
1.577746868133545,-44.25681686401367,1.0532703399658203,-60.80503845214844,63.03239822387695,43.73477554321289,11.431915283203125,7.865706920623779,0.03810638561844826,0.4371629059314728,3.1325793266296387,150000
3.3189315795898438,-44.332786560058594,0.6199199557304382,-62.22748947143555,65.12316131591797,43.834205627441406,13.801060676574707,7.487895965576172,0.04600353538990021,0.5047039985656738,3.151456117630005,160000
2.0369272232055664,-42.947967529296875,0.3634028136730194,-62.55622482299805,62.31340026855469,42.42683792114258,12.102725982666016,7.7838358879089355,0.04034241661429405,0.04411390796303749,3.144139051437378,170000
2.865166664123535,-41.70092010498047,1.0254617929458618,-65.7231216430664,60.61269760131836,40.995208740234375,11.366293907165527,8.251194953918457,0.03788764774799347,-0.5084471702575684,3.1398215293884277,180000
2.857050895690918,-43.770668029785156,0.4067836105823517,-65.87286376953125,64.2154312133789,43.28329086303711,13.112635612487793,7.8195061683654785,0.043708786368370056,0.32596373558044434,3.1332144737243652,190000
3.1200942993164062,-43.34394836425781,0.07394172251224518,-62.295021057128906,63.56019973754883,42.954811096191406,12.898794174194336,7.70659065246582,0.04299598187208176,-0.2530663311481476,3.141845703125,200000
1.9826993942260742,-43.15576171875,1.048975944519043,-64.63484954833984,62.534358978271484,42.68269729614258,12.088062286376953,7.763599872589111,0.04029354080557823,0.34145456552505493,3.14453387260437,210000
2.928720474243164,-42.86071014404297,0.006135672330856323,-60.68084716796875,63.0880241394043,42.29377365112305,12.46215534210205,8.3320951461792,0.041540518403053284,-0.791456937789917,3.1386451721191406,220000
4.067380428314209,-42.496307373046875,0.1360803097486496,-66.35357666015625,64.177001953125,41.97041702270508,14.26867961883545,7.937905788421631,0.047562263906002045,0.23861630260944366,3.145787239074707,230000
2.8700308799743652,-42.25358963012695,0.06298169493675232,-60.61659240722656,61.30487823486328,41.50666809082031,12.179368019104004,7.618841171264648,0.04059789329767227,0.35498979687690735,3.146195411682129,240000
1.6323057413101196,-43.49449157714844,0.11753608286380768,-60.91798782348633,63.692787170410156,43.0517578125,13.360862731933594,7.280168056488037,0.04453620687127113,-0.3230624496936798,3.1477766036987305,250000
2.9190125465393066,-41.421600341796875,0.2645750045776367,-66.316162109375,61.357643127441406,41.01020050048828,12.926713943481445,7.420726299285889,0.04308904707431793,-0.030683286488056183,3.146190643310547,260000
2.1058638095855713,-43.01719665527344,0.2005477100610733,-66.14336395263672,62.742462158203125,42.593658447265625,12.531367301940918,7.617434501647949,0.04177122935652733,0.17784053087234497,3.1382105350494385,270000
3.2074227333068848,-43.55887985229492,-0.06664130091667175,-61.73002243041992,63.22069549560547,43.042232513427734,12.099903106689453,8.078560829162598,0.04033300653100014,0.06945355236530304,3.14925217628479,280000
2.6508631706237793,-43.45806884765625,0.27984893321990967,-67.11248779296875,62.60197830200195,43.182212829589844,11.207059860229492,8.212709426879883,0.03735686466097832,0.10125847905874252,3.1446094512939453,290000
1.9306665658950806,-42.05724334716797,1.8804123401641846,-59.49309539794922,60.83449935913086,41.479862213134766,11.671265602111816,7.683371543884277,0.03890421986579895,0.4976574182510376,3.1550400257110596,300000
2.710873603820801,-42.52830505371094,0.5387189984321594,-62.22423553466797,62.25985336303711,42.07444763183594,11.803321838378906,8.382084846496582,0.039344411343336105,-0.57979816198349,3.149590492248535,310000
2.7346415519714355,-43.38288116455078,0.061497658491134644,-67.8644790649414,62.805084228515625,42.92026901245117,12.663640022277832,7.221175193786621,0.04221212863922119,-0.14910180866718292,3.1309025287628174,320000
1.2753772735595703,-42.23419189453125,0.6628741025924683,-68.12791442871094,62.45903015136719,41.655052185058594,12.910435676574707,7.893543243408203,0.04303478077054024,-0.01599842682480812,3.1455307006835938,330000
1.5895473957061768,-42.40335464477539,0.9461966156959534,-61.969940185546875,60.69279861450195,41.70991516113281,11.139200210571289,7.8436808586120605,0.03713066875934601,-0.12430094927549362,3.1432483196258545,340000
1.6076462268829346,-43.606563568115234,0.408935546875,-66.1810531616211,62.374881744384766,43.04539489746094,11.028617858886719,8.300868034362793,0.0367620624601841,-0.45290905237197876,3.143373966217041,350000
2.3899805545806885,-41.54918670654297,0.39853185415267944,-68.40045928955078,61.64457702636719,41.15827560424805,12.7867431640625,7.699560165405273,0.04262247309088707,-0.023280343040823936,3.1412904262542725,360000
3.0474677085876465,-42.877601623535156,0.12783604860305786,-66.53803253173828,62.68193817138672,42.219078063964844,12.599926948547363,7.862933158874512,0.041999753564596176,-0.1423410326242447,3.160813093185425,370000
2.4928359985351562,-43.587310791015625,0.2608388662338257,-69.15569305419922,63.681278228759766,43.2335205078125,12.981157302856445,7.46660041809082,0.0432705283164978,-0.3464907705783844,3.135723829269409,380000
1.9807137250900269,-42.067726135253906,1.6869314908981323,-61.822208404541016,61.18419647216797,41.81497573852539,11.3617525100708,8.007467269897461,0.03787250816822052,0.16577202081680298,3.1741459369659424,390000
1.6495014429092407,-43.01584243774414,0.15847213566303253,-69.3415756225586,61.68605041503906,42.554168701171875,11.598153114318848,7.533728122711182,0.03866051137447357,0.345998078584671,3.145125389099121,400000
