critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
0.9991486668586731,-0.07934412360191345,0.10154584795236588,-0.26521748304367065,-2.650402784347534,0.3339148163795471,2.233968496322632,-5.218286037445068,0.7446561455726624,9.294373512268066,0.9997000694274902,0
1.8445963859558105,-39.68189239501953,-2.4158802032470703,-40.54529571533203,40.58485794067383,39.714111328125,1.0194694995880127,-0.14872241020202637,0.3398231863975525,0.5951781272888184,0.1062324121594429,10000
1.8417441844940186,-59.76310729980469,0.1091061532497406,-64.05778503417969,60.42527770996094,59.691932678222656,0.6325998306274414,0.1007457748055458,0.21086661517620087,-0.0007073581800796092,0.026025013998150826,20000
1.0271393060684204,-61.95811080932617,-1.4654265642166138,-78.41714477539062,62.33097457885742,61.48809814453125,0.7029485702514648,0.13992726802825928,0.23431620001792908,-0.007187691051512957,0.03261364996433258,30000
0.8309020400047302,-60.64033508300781,-0.43878260254859924,-86.37654876708984,61.092750549316406,60.23870086669922,0.7205569744110107,0.1334933191537857,0.24018564820289612,0.004139566328376532,0.03391736000776291,40000
0.5525876879692078,-61.55410385131836,-12.156658172607422,-90.0163803100586,61.96034622192383,61.19013977050781,0.6364082098007202,0.1337982416152954,0.21213605999946594,0.00021774409106001258,0.033439308404922485,50000
0.6466833353042603,-62.59705352783203,0.005585283041000366,-91.70183563232422,63.103084564208984,62.325435638427734,0.639642059803009,0.13800805807113647,0.21321402490139008,-0.005498046521097422,0.033700332045555115,60000
0.5758787989616394,-64.24052429199219,0.790532648563385,-90.64698791503906,64.48711395263672,63.713138580322266,0.6412979960441589,0.1326780915260315,0.21376599371433258,0.00018190302944276482,0.03397272154688835,70000
0.8180022239685059,-63.26929473876953,-0.04898068308830261,-95.02167510986328,63.61963653564453,62.82060241699219,0.679808497428894,0.11922337114810944,0.22660283744335175,0.0023188975173979998,0.033191364258527756,80000
0.4796934127807617,-64.72113037109375,-0.014452099800109863,-96.08969116210938,65.16189575195312,64.40028381347656,0.6255285739898682,0.13608522713184357,0.20850953459739685,0.00604966888204217,0.0335768461227417,90000
0.6255334615707397,-66.44972229003906,0.27066704630851746,-95.19671630859375,66.82102966308594,66.03572845458984,0.6708049774169922,0.11449605971574783,0.22360165417194366,0.0185142382979393,0.033118654042482376,100000
0.6252971887588501,-64.97789001464844,0.7944304943084717,-97.01458740234375,65.375244140625,64.64751434326172,0.5961939096450806,0.13154006004333496,0.19873130321502686,0.006005268078297377,0.03252694010734558,110000
0.7006549835205078,-65.92745208740234,-11.27717113494873,-92.84088897705078,66.18157958984375,65.39900970458984,0.6432290077209473,0.13934168219566345,0.21440967917442322,-0.0026234600227326155,0.0328846238553524,120000
0.7734479308128357,-66.12181091308594,0.8667866587638855,-94.104736328125,66.5181884765625,65.80670166015625,0.5816286206245422,0.1298636943101883,0.1938762068748474,-0.008078751154243946,0.031982239335775375,130000
0.4381139874458313,-66.93048858642578,-1.317322015762329,-96.05689239501953,67.36454772949219,66.69857788085938,0.5355072617530823,0.13046330213546753,0.1785024255514145,0.003988040145486593,0.03194870054721832,140000
1.0324866771697998,-67.40397644042969,0.6483322978019714,-92.46646118164062,67.79280090332031,67.10430908203125,0.5600640773773193,0.12842515110969543,0.18668803572654724,-0.001329529331997037,0.03221486508846283,150000
0.7215884923934937,-65.42935180664062,-0.3044213354587555,-93.61781311035156,65.90486145019531,65.20954895019531,0.5627208352088928,0.13258907198905945,0.1875736117362976,-0.007575591094791889,0.03196225315332413,160000
