value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.005347386933863163,0.10817220062017441,0.20302359759807587,-0.026170305907726288,0.9814780354499817,-0.0700768232345581,0.08217085152864456,-0.16376395523548126,0.03629576787352562,0.2008500099182129,0
0.18872693181037903,-28.617977142333984,-0.7350696325302124,-37.35392379760742,0.7739849090576172,-29.28972625732422,-0.12436744570732117,-37.95656204223633,82.94319152832031,0.030651617795228958,10000
0.24922868609428406,-30.10272216796875,1.8825243711471558,-47.033973693847656,0.7692731022834778,-30.755962371826172,1.0978491306304932,-46.9796142578125,83.95005798339844,0.029391387477517128,20000
0.2950069308280945,-31.421226501464844,-0.18112726509571075,-46.889652252197266,1.0264365673065186,-31.647621154785156,-0.04438722878694534,-47.6861686706543,169.34146118164062,0.01949751190841198,30000
0.3375037908554077,-30.250194549560547,1.3203035593032837,-46.951290130615234,0.9328036308288574,-30.957998275756836,0.5888449549674988,-47.106101989746094,63.159889221191406,0.022194772958755493,40000
0.7474687695503235,-31.046770095825195,0.49780240654945374,-47.74153518676758,0.8265490531921387,-31.687528610229492,0.3280627429485321,-47.820613861083984,64.7254867553711,0.020648693665862083,50000
0.3228848874568939,-32.67436981201172,0.5412175059318542,-47.35223388671875,0.5398143529891968,-32.8843994140625,-0.0048418790102005005,-47.64730453491211,93.38225555419922,0.028420964255928993,60000
0.5102989077568054,-31.464832305908203,1.1868950128555298,-47.39277267456055,0.8409112095832825,-31.885374069213867,0.7677571177482605,-47.75707244873047,155.77276611328125,0.029612546786665916,70000
0.2844485640525818,-31.54229164123535,0.6213362216949463,-47.97270584106445,0.6585286855697632,-32.048484802246094,0.33541083335876465,-48.047996520996094,73.34318542480469,0.03537368401885033,80000
0.7268490791320801,-32.92112731933594,0.05306514352560043,-47.97111511230469,0.483379602432251,-33.73200988769531,0.16378511488437653,-48.57915496826172,35.61162567138672,0.030835766345262527,90000
0.5295988321304321,-32.26726531982422,0.5474412441253662,-47.83695983886719,0.556328296661377,-33.05817794799805,0.39233240485191345,-48.32862091064453,54.15562438964844,0.029809830710291862,100000
0.8043242692947388,-32.55867004394531,0.46571478247642517,-47.55051040649414,1.043666124343872,-33.2036247253418,0.2891496419906616,-47.56437301635742,185.71743774414062,0.03363289684057236,110000
0.5385661125183105,-32.7225227355957,0.18048618733882904,-48.00177764892578,1.015730619430542,-33.267913818359375,0.22261935472488403,-48.18547058105469,82.29071044921875,0.03275805711746216,120000
0.4845500886440277,-33.37173843383789,0.06807317584753036,-48.33431625366211,0.44221997261047363,-33.86211395263672,0.05842362344264984,-48.738182067871094,107.75015258789062,0.027447575703263283,130000
0.6304645538330078,-32.520164489746094,0.42407333850860596,-48.09745407104492,0.3863467574119568,-33.27122116088867,0.16879096627235413,-48.47983932495117,36.85627365112305,0.02668817713856697,140000
0.6272521018981934,-33.33539581298828,0.2994866967201233,-48.17838668823242,0.5187843441963196,-34.105628967285156,0.20080150663852692,-48.92597198486328,35.56396484375,0.030167153105139732,150000
0.45433858036994934,-33.373985290527344,0.4733330309391022,-48.764564514160156,1.1128406524658203,-33.81584548950195,0.49096983671188354,-48.589698791503906,83.51007080078125,0.03290963172912598,160000
0.6815775632858276,-31.738004684448242,0.2695608139038086,-48.018821716308594,1.039641261100769,-32.401092529296875,0.18157172203063965,-48.49933624267578,125.88922119140625,0.026743346825242043,170000
0.6422284841537476,-31.807815551757812,1.2124134302139282,-48.0402946472168,0.679004967212677,-32.39973068237305,0.4963544011116028,-48.001731872558594,136.04556274414062,0.024413159117102623,180000
0.4712791442871094,-33.739471435546875,0.31108397245407104,-48.43535614013672,0.4007578492164612,-34.31343078613281,0.27714231610298157,-48.751953125,86.42491149902344,0.028574077412486076,190000
1.5027728080749512,-33.338043212890625,0.20823043584823608,-48.36377716064453,1.0370683670043945,-34.139244079589844,0.19415117800235748,-48.82596206665039,28.835735321044922,0.02861851453781128,200000
0.7000187039375305,-33.289451599121094,0.6480250954627991,-48.18359375,1.2352373600006104,-34.195613861083984,0.3162715435028076,-48.95842742919922,36.389801025390625,0.024319855496287346,210000
1.1210943460464478,-33.13427734375,0.10595490783452988,-48.04762268066406,0.9183405637741089,-33.851112365722656,0.08281189203262329,-48.081668853759766,78.18731689453125,0.02421513944864273,220000
0.48125773668289185,-33.45195007324219,0.4659888446331024,-48.30617904663086,0.9562291502952576,-33.89561462402344,0.3189019560813904,-48.418766021728516,93.34716796875,0.028895137831568718,230000
0.7144266366958618,-32.50526809692383,0.4096420109272003,-48.58015823364258,0.4685232639312744,-33.63563537597656,0.30281975865364075,-49.2465934753418,51.08277130126953,0.02575392834842205,240000
0.49498146772384644,-33.7510986328125,0.3049662709236145,-48.70530319213867,0.6730145812034607,-34.21636962890625,0.18700292706489563,-49.302215576171875,77.00688934326172,0.022752689197659492,250000
0.5055635571479797,-32.65520477294922,0.36770135164260864,-48.73023986816406,0.9972519874572754,-33.45671844482422,0.48998019099235535,-49.5445556640625,32.37407684326172,0.02771782875061035,260000
0.416133850812912,-33.533809661865234,0.4336559772491455,-48.510292053222656,0.4821069836616516,-34.10148620605469,0.3127600848674774,-49.1424674987793,56.05951690673828,0.02937457337975502,270000
0.5513002872467041,-33.832725524902344,0.2412508875131607,-49.09596633911133,0.654167890548706,-34.55947494506836,0.1466328203678131,-49.021080017089844,58.235023498535156,0.036742646247148514,280000
0.5495704412460327,-34.558345794677734,0.16949230432510376,-48.85569763183594,0.8459532856941223,-35.06798553466797,0.5389101505279541,-49.321800231933594,91.72996520996094,0.03300991654396057,290000
0.5491154193878174,-33.69420623779297,0.13359177112579346,-48.82434844970703,0.4478202760219574,-34.1739616394043,0.18238727748394012,-49.04789733886719,100.45259857177734,0.021644016727805138,300000
0.5144944190979004,-34.33826446533203,0.3508608341217041,-48.85030746459961,0.24869047105312347,-34.97323989868164,0.10303539037704468,-49.281070709228516,75.80538940429688,0.027225643396377563,310000
0.6339242458343506,-34.86018371582031,-0.1119089424610138,-48.69106674194336,0.49077874422073364,-35.53931427001953,0.263830304145813,-49.50752639770508,60.26321792602539,0.02358601801097393,320000
0.48072701692581177,-33.662635803222656,0.45412081480026245,-48.98291778564453,0.5505582690238953,-34.04005813598633,0.38119199872016907,-49.284690856933594,150.7016143798828,0.025520045310258865,330000
0.645338773727417,-34.50267791748047,0.29071280360221863,-49.49917984008789,0.5891109108924866,-35.053810119628906,0.20133015513420105,-49.375911712646484,80.83455657958984,0.026865297928452492,340000
0.6122574806213379,-35.10980224609375,-0.03522497043013573,-49.5333251953125,0.655398964881897,-35.6762580871582,0.3194054067134857,-49.83885955810547,153.28346252441406,0.03103707544505596,350000
0.3939644694328308,-33.818763732910156,0.7044557332992554,-49.2987174987793,0.8349433541297913,-34.220401763916016,0.2950049042701721,-49.5081901550293,133.66343688964844,0.02234806679189205,360000
0.41666916012763977,-35.02745056152344,0.7468529343605042,-49.20474624633789,0.4296285808086395,-35.839935302734375,0.2790904939174652,-49.880043029785156,41.88792419433594,0.020465567708015442,370000
0.5903438329696655,-35.36107635498047,0.35547909140586853,-49.73759078979492,0.43574804067611694,-35.91525650024414,0.19300754368305206,-49.86360549926758,60.458702087402344,0.035337239503860474,380000
0.31269755959510803,-34.46385192871094,0.5847859382629395,-49.31761169433594,0.44636285305023193,-35.10157012939453,0.2165519893169403,-49.76255798339844,24.03030014038086,0.02208353392779827,390000
0.463044673204422,-35.2755012512207,0.4883688688278198,-50.01765441894531,0.7380486726760864,-35.74656677246094,0.4173659682273865,-50.54327392578125,90.64453887939453,0.023855624720454216,400000
0.8422160744667053,-34.73906707763672,0.23173454403877258,-49.46684646606445,1.1456823348999023,-35.516231536865234,0.25761330127716064,-50.28569412231445,68.18315124511719,0.027650361880660057,410000
0.6760077476501465,-36.440521240234375,0.1415608823299408,-50.6731071472168,0.5648175477981567,-37.21064758300781,0.6783307194709778,-50.984657287597656,73.9383544921875,0.031135985627770424,420000
0.6844998598098755,-34.81036376953125,0.4140028953552246,-50.14739227294922,0.7925829887390137,-35.74000549316406,0.22867044806480408,-50.40561294555664,29.042407989501953,0.022745409980416298,430000
0.6829030513763428,-34.85406494140625,0.45064008235931396,-50.10651779174805,0.9036602973937988,-35.603485107421875,0.3031742572784424,-50.58420181274414,39.48583984375,0.025979740545153618,440000
0.39080771803855896,-35.47721862792969,0.3837771713733673,-50.016395568847656,1.285883903503418,-35.93218994140625,0.3297954201698303,-50.44674301147461,148.859130859375,0.030186010524630547,450000
0.7129837274551392,-37.297447204589844,0.15992918610572815,-51.06664276123047,1.038933515548706,-37.58246612548828,0.23985697329044342,-50.71635437011719,153.30715942382812,0.0297279953956604,460000
0.6176000237464905,-37.10429382324219,-0.0013040583580732346,-50.83165740966797,0.6351341009140015,-37.83831787109375,0.06070634722709656,-51.123779296875,51.75917434692383,0.031802933663129807,470000
0.7509558200836182,-35.248756408691406,0.19983406364917755,-50.97917938232422,0.8518012166023254,-35.91553497314453,0.21601855754852295,-50.937042236328125,96.59077453613281,0.02368033491075039,480000
0.416020005941391,-36.59633255004883,0.26700177788734436,-50.42797088623047,1.1797065734863281,-37.17980194091797,0.24685221910476685,-51.23523712158203,44.79936218261719,0.026085812598466873,490000
0.48494115471839905,-36.991661071777344,0.2799360156059265,-50.94052505493164,1.0452518463134766,-37.666893005371094,0.19571495056152344,-51.41340637207031,32.897727966308594,0.027679014950990677,500000
0.7603482007980347,-36.984073638916016,0.3537016808986664,-50.87911605834961,0.45464926958084106,-37.89834213256836,0.1482783854007721,-51.301395416259766,37.459327697753906,0.023414133116602898,510000
0.7761181592941284,-36.07005310058594,0.4176602065563202,-51.682838439941406,1.251136302947998,-36.64522171020508,0.35836848616600037,-51.10982131958008,116.22763061523438,0.025417137891054153,520000
